id_establecimiento,id_departamento,jardin_infantes,primario,secundario
24534,14175,,1,
24535,14154,1,,
24537,14084,1,,
24538,14084,1,1,
24541,14084,,1,
24543,14084,,,1
24544,14084,1,,
24545,14084,1,,
24546,14084,,,1
24547,14084,,,1
24549,14042,1,1,
24550,14042,,1,
24555,14042,1,,
24557,14042,1,,
24558,14042,1,1,
24560,14042,,1,
24561,14098,,1,
24562,14098,,1,
24563,14098,1,,
24564,14098,1,,
24565,14098,,1,
24567,14098,1,,
24568,14098,1,,
24570,14098,1,,
24571,14182,,1,
24572,14133,,1,
24574,14133,1,,
24575,14133,1,,
24576,14133,1,,
24577,14133,,1,
24578,14133,,1,
24579,14133,,1,
24582,14098,,,1
24583,14098,,,1
24584,14098,1,1,
24586,14098,1,,
24587,14098,1,,
24596,14098,,,1
24602,14140,1,,
24603,14140,,1,
24605,14140,,1,
24607,14140,,1,
24608,14140,1,,
24611,14014,,,
24612,14014,,,
24614,14014,,,
24615,14014,,,1
24616,14014,,1,
24617,14014,1,,
24620,14014,1,,
24621,14014,1,,
24622,14014,,1,
24623,14014,1,1,
24625,14014,,1,
24626,14014,,1,
24627,14014,,1,
24628,14014,1,,
24629,14014,1,,
24630,14014,1,,
24631,14098,,,1
24633,14056,,,
24634,14140,1,1,
24637,14140,,1,
24639,14140,1,1,
24640,14140,,,1
24641,14140,,,1
24642,14140,1,,
24644,14140,1,,
24649,14021,1,1,
24650,14021,,1,
24652,14140,,,1
24654,14140,1,,
24655,14140,1,,
24659,14140,,1,
24660,14140,1,,
24662,14140,,1,
24663,14140,1,,
24665,14140,1,1,
24666,14140,1,1,
24667,14140,1,,
24668,14056,,,1
24671,14056,1,,
24673,14014,,1,
24674,14056,,1,
24675,14056,,1,
24677,14056,,1,
24683,14056,1,,
24684,14014,,,1
24685,14014,,,1
24686,14098,,1,
24688,14056,1,,
24690,14056,,1,
24692,14014,,1,
24693,14014,1,,
24694,14063,1,1,
24699,14063,1,1,
24700,14063,1,1,
24704,14063,1,,
24706,14147,,1,
24709,14147,,1,
24711,14147,1,1,
24713,14147,,1,
24715,14147,1,,
24718,14028,,1,
24719,14028,1,1,
24721,14070,1,,
24722,14028,,,1
24723,14028,1,,
24724,14147,1,,
24726,14147,,1,
24727,14147,,1,
24730,14007,1,,
24731,14147,1,,
24734,14147,1,1,
24737,14028,1,,
24738,14056,,1,
24745,14056,1,1,
24747,14056,1,,
24748,14140,,1,
24749,14140,,,
24750,14140,1,,
24751,14140,,1,
24752,14140,,,
24753,14140,,,
24755,14140,,,1
24759,14140,1,,
24760,14140,1,,
24761,14140,,1,
24763,14140,1,,
24764,14140,1,,
24765,14182,,1,
24773,14133,,1,
24774,14133,1,,
24776,14133,1,,
24778,14133,1,,
24779,14133,1,,
24780,14098,1,1,
24781,14098,,1,
24787,14140,,1,
24788,14140,,1,
24790,14140,,1,
24791,14140,1,1,
24793,14140,1,1,
24795,14140,1,1,
24796,14140,1,1,
24797,14140,,1,
24798,14140,1,,
24799,14140,1,,
24800,14140,,1,
24803,14119,,,1
24806,14119,,1,
24807,14119,1,,
24811,14014,1,1,
24812,14014,1,,
24817,14119,1,,
24818,14112,1,1,
24820,14112,1,1,
24822,14112,1,1,
24823,14112,1,,
24824,14112,1,,
24825,14112,1,,
24829,14007,1,1,
24831,14098,1,,
24832,14007,1,,
24833,14007,1,1,
24834,14007,,,1
24835,14168,,,1
24836,14098,,,1
24837,14091,,1,
24838,14091,,1,
24839,14091,1,1,
24849,14014,1,,
24850,14021,,,1
24851,14161,1,,
24852,14161,1,,
24853,14161,1,,
24854,14161,1,,
24855,14161,,,
24856,14161,1,,
24857,14161,1,,
24858,14119,1,,
24861,14119,,1,
24863,14119,,,1
24864,14161,,1,
24867,14161,1,,
24872,14161,,,1
24874,14112,,1,
24876,14112,1,,
24877,14112,1,,
24879,14112,,1,
24881,14014,1,1,
24885,14056,,1,
24886,14056,,1,
24887,14056,1,1,
24888,14056,1,,
24889,14056,,,1
24890,14182,,,1
24891,14014,1,,
24892,14014,1,,
24895,14014,,,1
24896,14014,1,,
24897,14014,,1,
24898,14014,1,1,
24900,14105,1,,
24901,14105,1,,
24902,14105,,,1
24903,14014,1,,
24906,14056,,1,
24907,14056,1,,
24909,14056,,1,
24913,14056,1,1,
24914,14014,,,1
24915,14014,,1,
24919,14014,1,,
24920,14014,1,,
24922,14035,,1,
24924,14014,,1,
24940,14014,1,,
24941,14014,1,1,
24944,14042,1,1,
24945,14042,1,,
24946,14042,1,,
24947,14140,,1,
24948,14140,1,,
24950,14140,,1,
24951,14140,,1,
24954,14140,,1,
24956,14140,,1,
24957,14140,,1,
24958,14140,1,,
24959,14140,1,,
24960,14140,1,,
24963,14014,,,1
24965,14175,1,,
24966,14175,1,,
24967,14175,1,,
24968,14175,1,,
24969,14175,1,1,
24970,14014,1,,
24971,14035,1,1,
24972,14035,1,1,
24973,14035,1,1,
24975,14035,1,1,
24976,14035,1,,
24977,14035,1,,
24979,14014,,,1
24982,14014,,,1
24991,14014,1,,
24992,14014,,,1
24994,14014,1,,
24995,14021,,,
24996,14154,,,
24997,14112,,,
24998,14014,,1,
25000,14014,,,1
25001,14014,,1,
25002,14014,,1,
25003,14014,,,
25004,14014,1,,
25005,14014,1,,
25008,14063,1,,
25009,14014,1,,
25012,14014,1,,
25014,14070,,1,
25015,14070,1,1,
25018,14070,,1,
25023,14175,1,1,
25024,14175,1,1,
25026,14098,,,1
25027,14098,,,1
25030,14098,1,,
25031,14098,,1,
25041,14084,,1,
25042,14084,1,,
25045,14084,,,1
25048,14084,1,1,
25049,14084,1,,
25050,14084,,1,
25052,14084,,1,
25053,14084,1,,
25054,14084,,1,
25055,14084,1,1,
25058,14084,1,1,
25059,14084,,1,
25060,14126,,1,
25062,14126,1,,
25063,14126,1,,
25065,14126,1,,
25068,14161,1,,
25072,14161,,1,
25073,14161,1,,
25074,14126,,1,
25075,14126,,1,
25076,14126,1,,
25077,14126,,1,
25078,14126,1,,
25079,14126,1,,
25080,14126,1,,
25081,14063,1,,
25085,14063,,1,
25093,14182,,1,
25095,14182,1,1,
25096,14182,,1,
25099,14182,1,,
25100,14182,1,,
25101,14182,,1,
25102,14014,,,1
25103,14175,,1,
25104,14175,1,1,
25105,14140,1,1,
25107,14140,1,1,
25108,14140,,1,
25109,14140,1,,
25113,14133,,1,
25114,14133,,1,
25116,14133,,,
25117,14133,,,1
25119,14133,1,,
25123,14140,,,1
25129,14042,,,
25131,14140,,1,
25132,14140,1,,
25134,14042,,,1
25136,14098,,1,
25137,14098,,,1
25138,14098,1,,
25139,14098,,1,
25140,14098,1,,
25141,14098,,,1
25142,14098,,1,
25143,14098,1,,
25144,14098,,1,
25145,14098,,1,
25146,14098,,,1
25148,14063,1,,
25150,14063,,1,
25151,14063,,1,
25152,14014,1,,
25153,14014,1,,
25154,14161,1,1,
25155,14014,,1,
25156,14014,,,1
25157,14014,,,1
25159,14014,,1,
25160,14014,1,,
25161,14014,,1,
25162,14161,1,,
25166,14014,1,,
25168,14133,1,1,
25169,14133,,,1
25171,14133,,1,
25173,14035,,,1
25177,14035,,1,
25183,14042,,,1
25185,14014,,1,
25187,14014,,1,
25189,14042,,1,
25190,14126,,,1
25194,14042,1,,
25197,14042,,1,
25200,14063,1,,
25201,14063,,1,
25203,14014,1,,
25206,14161,,,
25210,14161,,,1
25211,14161,,1,
25212,14161,,1,
25213,14161,,1,
25215,14161,,,1
25216,14161,1,,
25218,14091,,,1
25220,14014,1,1,
25222,14070,,1,
25224,14070,,1,
25228,14119,1,1,
25229,14119,,1,
25231,14119,,1,
25235,14175,1,,
25238,14021,1,,
25243,14021,1,,
25244,14028,1,1,
25246,14028,,1,
25250,14028,1,,
25252,14028,1,1,
25254,14028,,1,
25255,14028,1,,
25256,14119,1,1,
25257,14119,,1,
25259,14098,1,,
25260,14098,1,,
25264,14098,1,,
25265,14098,1,,
25267,14014,,,
25268,14014,,,1
25270,14014,,,1
25271,14014,1,1,
25272,14182,,1,
25273,14098,1,,
25275,14056,1,,
25276,14056,1,,
25277,14056,,1,
25283,14056,1,,
25286,14056,1,,
25292,14182,,1,
25296,14182,1,1,
25300,14182,1,,
25301,14182,,1,
25302,14182,1,1,
25304,14140,1,,
25305,14140,,1,
25307,14182,1,,
25309,14014,,1,
25310,14042,,1,
25311,14014,1,1,
25312,14091,,1,
25313,14091,,1,
25314,14091,1,,
25327,14070,1,1,
25339,14098,,,1
25340,14098,1,,
25341,14098,1,,
25342,14098,,1,
25344,14098,1,1,
25345,14098,,,
25346,14098,1,,
25347,14098,,1,
25348,14098,,,1
25349,14098,1,,
25350,14098,,1,
25352,14098,,1,
25353,14098,,,1
25355,14098,1,1,
25357,14042,,1,
25358,14098,1,,
25362,14098,,1,
25363,14098,1,1,
25364,14098,,1,
25365,14098,1,,
25367,14098,1,,
25370,14098,1,1,
25371,14098,,1,
25373,14098,1,1,
25374,14098,,1,
25378,14098,,1,
25384,14007,1,1,
25385,14007,1,1,
25388,14007,,1,
25394,14007,,1,
25395,14105,,1,
25396,14105,1,1,
25399,14105,1,1,
25405,14105,1,,
25406,14105,1,,
25407,14105,1,,
25409,14105,1,1,
25410,14105,,1,
25411,14105,1,1,
25413,14105,1,1,
25416,14105,1,1,
25418,14105,1,1,
25420,14105,1,1,
25422,14105,1,1,
25423,14098,,,1
25424,14098,,,1
25425,14098,,1,
25426,14098,1,,
25427,14098,,1,
25428,14098,,1,
25438,14168,1,1,1
25439,14112,,,
25440,14168,,,1
25441,14168,,1,
25442,14168,1,,
25443,14168,,1,
25444,14168,1,1,
25449,14168,1,,
25451,14140,,,1
25452,14140,,,1
25453,14140,,,1
25454,14140,,,1
25455,14140,,1,
25458,14140,1,1,
25460,14140,,1,
25463,14140,1,,
25464,14140,1,,
25473,14140,1,1,
25477,14140,1,,
25478,14014,,1,
25479,14063,,,1
25480,14091,1,,
25481,14091,1,,
25482,14014,1,1,
25485,14098,,,
25486,14098,,1,
25492,14028,1,1,
25494,14056,,,1
25497,14056,,1,
25501,14056,1,,
25503,14056,1,,
25504,14056,1,1,
25505,14056,,,1
25506,14098,1,,
25512,14028,1,1,
25513,14028,1,1,
25514,14028,,1,
25515,14028,1,1,
25517,14028,1,1,
25518,14028,1,,
25519,14021,,,1
25520,14021,,1,
25522,14021,1,,
25523,14021,,1,
25526,14021,,1,
25528,14021,1,,
25529,14021,1,,
25530,14021,1,,
25531,14021,,1,
25535,14098,1,,
25536,14098,1,1,
25538,14084,1,,
25550,14084,1,1,
25551,14084,1,,
25552,14084,,1,
25553,14084,,1,
25554,14084,,,1
25556,14182,1,,
25559,14182,1,,
25560,14182,,,1
25562,14182,,1,
25563,14182,1,1,
25564,14182,,1,
25565,14182,1,,
25567,14182,,,1
25569,14182,,,1
25570,14182,1,,
25571,14182,1,,
25574,14063,1,,
25576,14063,,,1
25577,14063,1,,
25579,14063,,1,
25581,14063,,1,
25582,14042,1,,
25584,14042,1,,
25585,14042,1,,
25587,14042,1,,
25589,14042,,1,
25593,14014,1,,
25594,14140,1,,
25595,14140,1,,
25596,14140,1,,
25597,14140,1,,
25598,14140,,,1
25600,14140,,1,
25603,14140,1,1,
25604,14112,1,1,
25608,14112,,1,
25619,14112,1,,
25621,14021,,,1
25623,14161,1,,
25628,14161,1,,
25630,14161,1,1,
25632,14119,1,,
25633,14119,,,1
25636,14119,,,1
25637,14119,,1,
25638,14014,,,1
25639,14014,1,,
25640,14014,1,,
25641,14091,,1,
25643,14014,1,,
25644,14091,1,,
25645,14091,1,1,
25646,14014,1,,
25647,14014,,,1
25648,14014,,1,
25651,14063,,1,
25653,14098,,1,
25658,14098,1,,
25671,14035,1,,
25672,14035,,1,
25673,14035,,,
25674,14035,,,
25675,14098,,,
25676,14035,1,,
25677,14035,1,,
25680,14035,1,1,
25681,14035,1,1,
25682,14035,1,1,
25683,14154,1,1,
25687,14154,,1,
25688,14119,,,1
25689,14119,1,,
25691,14021,,,1
25692,14021,,1,
25694,14175,1,1,
25696,14063,,1,
25699,14063,1,1,
25700,14063,1,,
25701,14063,1,,
25702,14133,1,,
25707,14133,,1,
25709,14133,,1,
25714,14133,,1,
25718,14133,1,,
25719,14014,1,,
25720,14042,,1,
25721,14042,1,,
25723,14014,1,,
25725,14014,,,1
25726,14014,1,,
25727,14014,,,1
25730,14014,1,,
25731,14014,,,1
25732,14014,1,1,
25733,14014,1,,
25734,14014,,,1
25735,14014,,,1
25736,14021,,,1
25737,14021,,,1
25739,14140,,1,
25740,14014,,,1
25741,14140,1,,
25742,14140,,1,
25744,14063,,,1
25745,14063,,,1
25746,14021,,1,
25749,14014,1,,
25750,14021,,1,
25751,14021,,1,
25752,14021,1,,
25753,14014,1,,
25759,14014,1,,
25760,14014,,1,
25761,14014,,1,
25762,14014,,,1
25764,14014,,1,
25765,14014,1,1,
25766,14014,1,,
25767,14014,1,1,
25769,14014,,1,
25771,14014,1,,
25781,14014,,1,
25782,14014,,,1
25783,14014,,,1
25784,14014,1,,
25785,14014,,1,
25787,14014,1,,
25788,14014,1,,
25789,14014,1,,
25791,14014,,1,
25792,14014,,,1
25793,14014,,1,
25794,14014,,1,
25795,14014,,1,
25796,14014,,,1
25797,14014,,,1
25798,14014,,1,
25799,14014,,1,
25800,14014,,,1
25802,14014,,,1
25803,14105,,,1
25804,14014,,1,
25805,14014,1,,
25812,14147,,1,
25813,14147,,,1
25817,14147,,,1
25819,14014,,1,
25820,14014,,,1
25821,14014,,,1
25822,14014,,,1
25823,14014,,,1
25825,14007,1,1,
25826,14007,,1,
25827,14007,1,1,
25832,14014,,1,
25833,14014,,1,
25834,14014,,1,
25835,14014,,1,
25836,14014,1,,
25837,14014,,,1
25838,14014,,1,
25839,14042,,,
25840,14105,,1,
25843,14105,1,1,
25844,14105,1,,
25845,14105,1,1,
25846,14014,,,1
25848,14014,,1,
25850,14014,1,,
25852,14021,,1,
25853,14021,1,1,
25854,14021,,1,
25855,14021,1,,
25862,14014,,,1
25864,14014,,,
25866,14014,,,1
25867,14014,1,1,
25874,14042,,,1
25881,14007,1,,
25883,14007,1,,
25886,14147,,,1
25888,14014,,,1
25889,14014,,,1
25890,14014,,1,
25891,14014,,1,
25892,14014,,1,
25893,14014,1,,
25894,14014,,1,
25901,14091,1,,
25902,14091,,1,
25903,14091,,,1
25905,14105,,1,
25906,14091,,,
25907,14091,,,1
25908,14091,1,,
25909,14091,,1,
25911,14014,,1,
25912,14014,1,1,
25913,14014,1,,
25914,14014,1,,
25915,14014,,,1
25916,14014,,1,
25917,14014,,,1
25919,14119,,,1
25921,14175,1,1,
25924,14119,,,1
25929,14119,1,,
25931,14014,,,1
25945,14014,1,,
25946,14014,1,1,
25949,14014,1,,
25950,14147,,,1
25951,14147,,,1
25952,14147,,,1
25953,14147,1,,
25955,14147,,1,
25958,14147,,1,
25961,14147,,,1
25963,14014,,,
25964,14014,,,
25965,14014,,,1
25966,14014,,,1
25967,14014,,1,
25970,14014,,1,
25971,14014,1,,
25973,14042,,,1
25976,14119,,1,
25979,14007,1,,
25981,14091,,,1
25982,14028,1,,
25983,14028,,1,
25985,14007,,1,
25986,14007,1,1,
25987,14007,,,1
25988,14007,1,,
25989,14007,1,,
25999,14140,,1,
26000,14140,1,1,
26003,14140,1,1,
26005,14140,,,1
26006,14140,,,1
26007,14140,,,1
26008,14140,,,1
26013,14119,,,1
26015,14014,,,1
26018,14119,,1,
26019,14119,,1,
26020,14014,,,1
26021,14014,,,1
26022,14028,,,1
26023,14014,1,,
26024,14014,,,1
26026,14140,1,,
26027,14140,,1,
26028,14028,,,1
26029,14028,,,1
26030,14028,,1,
26031,14028,,1,
26038,14028,1,,
26039,14028,1,,
26040,14028,1,,
26042,14028,,,1
26043,14028,,,
26044,14028,,,
26047,14014,,,1
26048,14014,,,1
26049,14028,1,1,
26050,14028,1,,
26055,14119,,,1
26056,14182,,,
26057,14105,,,
26058,14182,1,,
26059,14182,,,1
26060,14182,,1,
26061,14182,,,1
26062,14182,1,,
26063,14182,,1,
26065,14182,,,1
26066,14182,,,
26070,14126,1,1,
26071,14126,,1,
26072,14028,1,,
26073,14028,1,,
26074,14028,1,,
26075,14028,,,1
26077,14119,,,1
26078,14028,,,1
26079,14070,,,1
26080,14028,,,1
26081,14028,,,1
26084,14028,,,1
26085,14161,1,,
26087,14161,,,1
26088,14161,,,1
26089,14161,,,1
26090,14161,,,1
26092,14161,1,,
26093,14161,1,,
26094,14126,,1,
26096,14126,,1,
26097,14126,1,1,
26098,14126,1,,
26099,14126,1,,
26100,14126,1,,
26102,14126,,1,
26103,14126,,1,
26104,14126,1,,
26107,14126,,1,
26108,14126,,1,
26112,14161,,1,
26113,14161,,1,
26115,14161,1,,
26116,14161,1,,
26117,14161,,1,
26120,14014,,1,
26121,14014,1,1,
26125,14014,1,1,
26126,14182,,,1
26133,14182,1,,
26141,14140,,,1
26142,14140,,,
26143,14091,,,1
26145,14091,,1,
26146,14091,,1,
26147,14091,,1,
26148,14091,,1,
26149,14091,,,
26158,14091,,,1
26159,14091,,,1
26160,14091,,1,
26161,14091,,,
26162,14091,,1,
26163,14091,,,1
26164,14091,,,1
26165,14091,,1,
26166,14091,1,,
26167,14091,1,,
26169,14091,,1,
26170,14091,1,,
26171,14091,,1,
26173,14091,1,,
26174,14091,,1,
26175,14021,,,1
26176,14021,,1,
26177,14021,,,1
26178,14021,,,1
26179,14021,1,,
26180,14021,,,1
26182,14014,,1,
26184,14014,,,1
26185,14014,,1,
26186,14014,,,1
26187,14014,1,,
26188,14014,1,,
26189,14140,,,1
26194,14063,,1,
26196,14147,,1,
26197,14147,,1,
26199,14147,,,1
26200,14147,,,1
26201,14147,1,,
26202,14014,,,1
26203,14014,,1,
26206,14126,,1,
26207,14126,,1,
26209,14014,,,
26210,14014,,,
26211,14014,,,1
26212,14014,,1,
26213,14014,,,1
26214,14014,,,1
26216,14014,1,,
26220,14182,,,1
26222,14182,1,,
26223,14063,,,1
26224,14182,,1,
26225,14126,,,1
26226,14126,1,,
26227,14126,,1,
26228,14126,1,,
26230,14014,,,1
26232,14014,,,
26242,14014,,1,
26243,14014,,,1
26244,14014,,1,
26245,14014,,,1
26246,14014,,,1
26247,14014,,1,
26248,14014,1,,
26249,14014,,1,
26250,14014,1,,
26251,14014,,1,
26253,14042,,,1
26255,14063,,,1
26256,14182,,1,
26257,14182,1,1,
26261,14182,1,,
26270,14105,,,1
26273,14105,1,,
26274,14105,,1,
26275,14105,,1,
26276,14105,,,1
26279,14105,,1,
26282,14105,1,,
26283,14105,1,1,
26285,14063,,,1
26287,14014,,1,
26288,14014,,1,
26289,14182,,1,
26290,14182,1,,
26292,14014,,,1
26293,14014,,,1
26294,14098,,1,
26295,14014,1,1,
26297,14042,,1,
26305,14014,,1,
26306,14042,1,,
26307,14042,,,1
26308,14140,1,1,1
26309,14119,,,
26311,14098,,,1
26312,14098,,,1
26314,14098,1,,
26315,14098,1,1,
26316,14098,,1,
26318,14098,1,1,
26319,14098,,,1
26321,14098,1,,
26322,14098,1,,
26324,14098,1,1,
26325,14098,,,1
26326,14014,,,1
26327,14014,,,1
26329,14014,,,1
26330,14042,1,1,
26331,14063,1,,
26332,14063,,1,
26335,14049,,1,
26339,14049,,,1
26340,14049,,1,
26344,14014,,1,
26345,14014,1,1,
26348,14014,,,1
26349,14168,,1,
26350,14168,,1,
26352,14168,,1,
26353,14014,,1,
26354,14014,,,
26355,14014,,1,
26358,14091,,,1
26359,14091,,1,
26362,14091,,,1
26363,14091,,,1
26368,14091,1,,
26369,14091,1,,
26374,14014,,1,
26375,14014,,1,
26376,14014,,1,
26377,14014,,1,
26378,14014,,1,
26379,14091,,,1
26380,14049,,1,
26382,14091,,,1
26383,14091,,,1
26384,14091,,1,
26388,14091,1,,
26390,14014,,1,
26392,14014,,1,
26393,14028,,1,
26394,14028,1,,
26395,14028,,1,
26406,14007,,,1
26409,14091,,,1
26410,14049,,1,
26411,14014,1,,
26414,14014,1,1,1
26415,14014,,1,
26418,14014,,,1
26420,14014,,,1
26421,14014,,1,
26422,14014,,,1
26423,14014,,,1
26424,14014,1,,
26425,14014,,1,
26426,14042,,1,
26428,14042,1,,
26429,14042,1,,
26430,14042,1,,
26431,14042,,,1
26432,14014,,,1
26433,14049,1,1,1
26434,14049,,,1
26435,14014,,,1
26436,14091,1,1,1
26438,14014,,1,
26439,14014,,1,
26440,14014,1,,
26445,14014,,1,
26446,14014,,,1
26447,14014,,,
26448,14091,,,1
26449,14091,,,1
26452,14014,,,1
26453,14091,,,1
26454,14091,,,1
26456,14014,,,1
26457,14014,,1,
26458,14014,1,,
26459,14014,1,1,
26460,14014,1,,
26463,14014,,1,
26466,14091,,1,
26467,14021,,,1
26468,14105,,,1
26469,14021,,,1
26470,14021,1,,
26475,14014,,1,
26479,14049,,1,
26481,14049,1,1,
26489,14049,,,
26491,14049,1,,
26492,14049,,,1
26493,14147,1,1,1
26494,14147,,,1
26495,14147,,1,
26498,14014,1,1,
26499,14014,,,1
26501,14014,,,
26502,14014,,,1
26505,14154,,,1
26506,14154,,,1
26507,14175,1,1,
26508,14175,1,1,
26512,14084,,1,
26513,14084,,1,
26514,14084,,,
26516,14084,,1,
26517,14084,,,
26518,14042,,,1
26519,14042,,,1
26520,14182,,,1
26521,14182,,,1
26522,14182,,,1
26524,14098,,,1
26525,14098,,,1
26526,14098,1,1,1
26527,14098,,,
26528,14098,,,1
26529,14098,,,
26530,14098,,,1
26531,14098,,1,
26536,14098,,,1
26537,14098,,1,
26538,14182,1,,
26541,14098,,1,
26542,14098,,,1
26543,14098,1,,
26544,14098,1,,
26546,14098,,1,
26547,14098,,1,
26548,14098,1,1,
26549,14098,,,1
26550,14014,,,1
26551,14133,,,1
26552,14182,,,1
26553,14182,,,1
26554,14098,,,1
26558,14140,,,
26560,14140,1,,
26562,14140,,1,
26563,14140,,,1
26564,14140,,,1
26566,14140,1,,
26568,14014,,,1
26569,14014,,1,
26570,14014,,,1
26571,14014,,,1
26574,14014,,,
26575,14014,,,1
26576,14014,,,1
26577,14014,,,1
26578,14014,,1,
26579,14161,1,1,1
26580,14014,,,1
26582,14161,,1,
26589,14161,,1,
26590,14161,1,,
26591,14161,,,1
26592,14161,,,1
26594,14161,,1,
26595,14161,1,,
26597,14014,,1,
26598,14014,,,1
26599,14021,,,1
26600,14014,,1,
26602,14014,,1,
26603,14014,,1,
26604,14014,1,,
26605,14014,1,,
26606,14014,,1,
26607,14014,,,1
26608,14014,1,1,
26609,14014,,1,
26611,14014,,1,
26613,14014,,1,
26614,14014,1,,
26615,14014,1,,
26616,14014,1,,
26617,14098,,,
26619,14098,,,1
26621,14098,,1,
26622,14056,,,1
26623,14056,,,1
26630,14140,,,1
26631,14140,,,1
26632,14140,,,1
26634,14140,1,,
26635,14140,1,,
26636,14140,,1,
26638,14140,,1,
26640,14014,,,
26641,14021,,1,
26643,14021,,1,
26647,14021,1,,
26649,14014,,,1
26650,14014,,,1
26651,14014,,1,
26652,14056,,,1
26653,14056,,,1
26654,14056,,1,
26655,14014,,,1
26656,14056,1,1,
26657,14056,,,
26658,14042,,,
26659,14056,,,1
26660,14056,,1,
26661,14182,,,1
26662,14182,,,1
26663,14182,,,1
26664,14182,,,1
26665,14182,,,1
26667,14182,,1,
26669,14182,1,,
26670,14182,1,,
26672,14014,,1,
26673,14014,1,,
26675,14140,,,1
26680,14063,,,1
26681,14063,,,1
26682,14063,,,1
26686,14063,,,1
26687,14063,,,1
26696,14147,,1,
26698,14147,,,1
26699,14147,,,1
26702,14028,,1,
26705,14021,1,,
26706,14021,1,,
26707,14021,1,,
26711,14147,,1,
26713,14147,1,,
26714,14147,1,,
26716,14140,,,1
26717,14140,,1,
26718,14140,1,,
26719,14140,,1,
26721,14140,,1,
26722,14140,1,,
26723,14140,,,
26724,14028,,,1
26725,14028,,,
26726,14028,,,
26728,14028,1,1,1
26729,14070,,,
26731,14175,1,1,
26734,14056,,,1
26735,14056,,,1
26736,14056,,,1
26738,14056,1,,
26739,14056,,1,
26740,14021,,1,
26741,14140,,,1
26742,14140,,,
26743,14140,1,1,1
26747,14140,,,1
26749,14140,,1,
26750,14140,1,,
26751,14140,,,1
26752,14140,,,
26753,14140,,,1
26754,14140,,1,
26757,14182,,,
26758,14021,,,1
26759,14021,,,1
26760,14021,,,1
26761,14021,,,1
26762,14021,,1,
26764,14147,,,1
26765,14147,,,1
26767,14133,1,1,1
26770,14098,,1,
26772,14140,,1,
26773,14140,,,
26774,14140,1,,
26775,14140,1,,
26777,14140,,1,
26778,14140,,1,
26781,14140,,,1
26784,14119,1,,
26787,14119,,1,
26789,14119,,,1
26791,14014,1,1,
26792,14014,,,1
26793,14014,1,,
26794,14014,,,1
26795,14014,,1,
26797,14119,,,
26798,14105,,,
26799,14119,,,
26810,14119,,,1
26812,14112,1,1,
26813,14112,,1,
26816,14007,,,1
26817,14168,,,1
26819,14021,,,1
26820,14021,,1,
26821,14161,,1,
26822,14161,,1,
26823,14161,,,
26824,14161,,,1
26825,14161,,,1
26826,14161,,,1
26827,14161,,1,
26828,14161,,1,
26833,14119,,,1
26834,14119,,,1
26835,14161,,,1
26837,14161,1,1,
26838,14161,,,1
26839,14161,,,
26840,14161,,,1
26841,14112,,1,
26842,14014,,1,
26843,14014,,,1
26844,14014,1,,
26845,14014,,1,
26846,14056,,,1
26847,14056,,,1
26848,14056,,,1
26849,14056,,,1
26850,14014,,1,
26851,14014,,,1
26852,14014,1,1,1
26853,14014,,,1
26854,14014,,1,
26856,14014,,,1
26860,14014,1,1,
26861,14014,1,1,
26862,14014,,,
26863,14014,1,1,
26864,14014,,,1
26866,14014,,1,
26879,14014,,,1
26880,14014,1,1,1
26881,14014,,,
26882,14175,,,
26883,14014,,,1
26884,14014,,,
26890,14056,,1,
26892,14014,,,1
26893,14014,,,1
26895,14014,1,,
26897,14014,,1,
26898,14035,1,,
26899,14035,1,1,
26902,14014,1,1,
26903,14014,,,1
26904,14014,1,,
26908,14105,,,1
26909,14105,,,1
26910,14105,,1,
26914,14042,,,
26915,14042,,,
26916,14014,1,,
26917,14014,,1,
26918,14014,,1,
26919,14014,,,1
26920,14042,,1,
26923,14042,1,,
26927,14140,1,,
26929,14140,,,1
26930,14140,,,1
26931,14140,,1,
26943,14140,,,1
26944,14140,,,1
26947,14140,,,1
26948,14014,,,1
26949,14014,,1,
26951,14035,,1,
26952,14035,,,1
26953,14035,,,1
26954,14035,,,
26957,14035,,,1
26959,14014,,1,
26960,14014,1,,
26961,14014,,,1
26962,14014,,,
26963,14014,,,1
26965,14014,,1,
26966,14014,1,,
26968,14014,,1,
26969,14014,,1,
26970,14014,,,
26973,14014,,1,
26974,14014,1,1,
26977,14014,,1,
26978,14014,,,1
26979,14021,1,,
26980,14021,,1,
26981,14021,,1,
26982,14021,1,,
26983,14021,1,,
26984,14014,,,1
26985,14014,,,
26991,14014,,1,
26992,14014,,1,
26997,14014,,,1
26998,14021,1,,
26999,14014,1,,
27002,14070,,,1
27003,14070,,,1
27004,14070,,,1
27005,14070,,,1
27006,14070,,1,
27008,14021,,,1
27009,14105,,,1
27018,14021,,1,
27020,14021,1,,
27021,14098,,1,
27025,14042,,,
27026,14084,,1,
27027,14084,,,1
27028,14063,,,1
27029,14084,,,1
27030,14084,,,1
27031,14084,1,,
27035,14084,,,1
27037,14126,1,,
27038,14126,1,,
27039,14126,1,,
27040,14126,,1,
27047,14126,,,1
27048,14133,,,1
27049,14126,,,1
27050,14126,,,1
27053,14126,,1,
27054,14126,,1,
27055,14126,,,1
27056,14161,,1,
27058,14161,1,,
27059,14161,1,,
27060,14161,,1,
27063,14161,,,1
27064,14161,,,1
27065,14161,,1,
27067,14161,,1,
27068,14126,,,1
